Last Name,Prefix,First Name,Age,Age Group ,,,class,embarked,country,ticketno,fare,sibsp,parch,survived,
Vandercruyssen, Mr, Victor,46,,,,3rd,S,Belgium,345765,9.00,0,0,no,
Van der hoef, Mr, Wyckoff,61,,,,1st,S,United States,111240,33.10,0,0,no,
Vanderplancke, Miss, Augusta Maria,18,,,,3rd,S,Belgium,345764,18.00,2,0,no,
Vanderplancke, Mr, Julius,31,,,,3rd,S,Belgium,345763,18.00,3,0,no,
Vanderplancke, Mr, Leo Edmondus,15,,,,3rd,S,Belgium,345763,18.00,2,0,no,
Vanderplancke, Mrs, Emelie Maria,31,,,,3rd,S,Belgium,345763,18.00,1,0,no,
Van de Velde, Mr, Johannes Josef,35,,,,3rd,S,Belgium,345780,9.10,0,0,no,
Vandewalle, Mr, Nestor Cyriel,28,,,,3rd,S,Belgium,345770,9.10,0,0,no,
Van Impe, Miss, Catharina,10,,,,3rd,S,Belgium,345773,24.03,0,2,no,
Van Impe, Mr, Jean Baptiste,36,,,,3rd,S,Belgium,345773,24.03,1,1,no,
Van Impe, Mrs, Rosalie Paula,30,,,,3rd,S,Belgium,345773,24.03,1,1,no,
van Melckebeke, Mr, Philemon,23,,,,3rd,S,Belgium,345777,9.10,0,0,no,
Vartanian, Mr, David,22,,,,3rd,C,Turkey,2658,7.04,0,0,yes,
Veal, Mr, James,40,,,,2nd,S,United States,28221,13.00,0,0,no,
Vendel, Mr, Olof Edvin,20,,,,3rd,S,Sweden,350416,7.17,0,0,no,
Veström, Miss, Hulda Amanda Adolfina,14,,,,3rd,S,Sweden,350406,7.17,0,0,no,
Vovk, Mr, Janko,21,,,,3rd,S,Slovenia,349252,7.17,0,0,no,
Waelens, Mr, Achille,22,,,,3rd,S,Belgium,345767,9.00,0,0,no,
Walker, Mr, William Anderson,48,,,,1st,S,United States,36967,34.00,0,0,no,
Wallcroft, Miss, Ellen 'Nellie',36,,,,2nd,S,England,13528,21.00,0,0,yes,
Ward, Miss, Annie Moore,37,,,,1st,C,NA,17755,512.06,0,0,yes,
Ware, Mr, Frederick,35,,,,3rd,S,England,359309,8.01,0,0,no,
Ware, Mr, John James,47,,,,2nd,S,England,31352,21.00,1,0,no,
Ware, Mrs, Florence Louise,32,,,,2nd,S,England,31352,21.00,0,0,yes,
Ware, Mr, William Jeffery,23,,,,2nd,S,England,28666,10.10,1,0,no,
Warren, Mr, Charles William,31,,,,3rd,S,England,49867,7.11,0,0,no,
Warren, Mr, Frank Manley,63,,,,1st,C,United States,110813,75.05,1,0,no,
Warren, Mrs, Anna Sophia,60,,,,1st,C,England,110813,75.05,1,0,yes,
Watson, Mr, Ennis Hastings,19,,,,2nd,B,Northern Ireland,239856,33.40,0,0,no,
Watt, Miss, Robertha Josephine,12,,,,2nd,S,Scotland,33595,15.15,0,0,yes,
Watt, Mrs, Elizabeth,40,,,,2nd,S,Scotland,33595,15.15,0,0,yes,
Wazli, Mr, Yousif Ahmed,23,,,,3rd,C,Lebanon,2647,7.04,0,0,no,
Webber, Miss, Susan,37,,,,2nd,S,England,27267,13.00,0,0,yes,
Webber, Mr, James,66,,,,3rd,S,England,3101316,8.01,0,0,no,
Weir, Colonel, John,59,,,,1st,S,United States,113800,26.11,0,0,no,
Weisz, Mr, Léopold,37,,,,2nd,S,Hungary,228414,26.00,1,0,no,
Weisz, Mrs, Mathilde Françoise,37,,,,2nd,S,England,228414,26.00,1,0,yes,
Wells, Master, Ralph Lester,2,,,,2nd,S,England,29103,23.00,1,1,yes,
Wells, Miss, Joan,4,,,,2nd,S,England,29103,23.00,1,1,yes,
Wells, Mrs, Addie Dart,29,,,,2nd,S,England,29103,23.00,0,2,yes,
Wennerström, Mr, August,27,,,,3rd,S,Sweden,350043,7.15,0,0,yes,
West, Miss, Barbara Joyce,1,,,,2nd,S,England,34651,27.15,1,2,yes,
West, Miss, Constance Mirium,4,,,,2nd,S,England,34651,27.15,1,2,yes,
West, Mr, Edwy Arthur,36,,,,2nd,S,England,34651,27.15,1,2,no,
West, Mrs, Ada Mary,33,,,,2nd,S,England,34651,27.15,1,2,yes,
Wheadon, Mr, Edward Henry,65,,,,2nd,S,England,24579,10.10,0,0,no,
Wheeler, Mr, Edwin Charles,26,,,,2nd,S,England,2159,12.17,0,0,no,
Whilems, Mr, Charles,31,,,,2nd,S,England,244270,13.00,0,0,yes,
White, Mr, Percival Wayland,54,,,,1st,S,United States,35281,77.05,0,1,no,
White, Mr, Richard Frasar,21,,,,1st,S,United States,35281,77.05,0,1,no,
White, Mrs, Ella,55,,,,1st,C,NA,17760,135.12,0,0,yes,
Wick, Col, George Dennick,57,,,,1st,S,United States,36928,164.17,1,1,no,
Wick, Miss, Mary Natalie,31,,,,1st,S,United States,36928,164.17,0,2,yes,
Wick, Mrs, Mary Peebles,45,,,,1st,S,United States,36928,164.17,1,1,yes,
Widegren, Mr, Carl Peter,51,,,,3rd,S,Sweden,347064,7.15,0,0,no,
Widener, Mr, George Dunton,50,,,,1st,S,United States,113503,211.10,1,1,no,
Widener, Mr, Harry Elkins,27,,,,1st,S,United States,113503,211.10,0,2,no,
Widener, Mrs, Eleanor,50,,,,1st,S,United States,113503,211.10,1,1,yes,
Wiklund, Mr, Jakob Alfred,18,,,,3rd,S,Finland,3101267,6.09,1,0,no,
Wiklund, Mr, Karl Johan,21,,,,3rd,S,Finland,3101266,6.09,1,0,no,
Wilkes, Mrs, Ellen,47,,,,3rd,S,England,363272,7.00,1,0,yes,
Wilkinson, Mrs, Elizabeth Anne,30,,,,2nd,S,England,2926,26.00,1,0,yes,
Willard, Miss, Constance,21,,,,1st,S,United States,113795,26.11,0,0,yes,
Willer, Mr, Aaron,37,,,,3rd,C,NA,3410,8.14,0,0,no,
Willey, Mr, Edward John,21,,,,3rd,S,Wales,751,7.11,0,0,no,
Williams, Mr, Charles Duane,51,,,,1st,C,Switzerland,17597,61.07,0,1,no,
Williams, Mr, Charles Eugene,23,,,,2nd,S,England,244373,13.00,0,0,yes,
Williams, Mr, Fletcher Fellowes Lambert,43,,,,1st,S,United States,113510,35.00,0,0,no,
Williams, Mr, Howard Hugh,28,,,,3rd,S,England,2466,8.01,0,0,no,
Williams, Mr, Leslie,28,,,,3rd,S,Wales,54636,16.02,0,0,no,
Williams, Mr, Richard Norris II,21,,,,1st,C,Switzerland,17597,61.07,0,1,yes,
Wilson, Miss, Helen Alice,31,,,,1st,C,NA,16966,134.10,0,0,yes,
Windeløv, Mr, Einar,21,,,,3rd,S,South Africa,3101317,7.05,0,0,no,
Wirz, Mr, Albert,27,,,,3rd,S,Switzerland,315154,8.13,0,0,no,
Wiseman, Mr, Philippe,54,,,,3rd,S,England,34244,7.05,0,0,no,
Wittevrongel, Mr, Camilius Aloysius,36,,,,3rd,S,Belgium,345771,9.10,0,0,no,
Woodward, Mr, John Wesley,32,,,,2nd,S,England,250654,33.40,0,0,no,
Woolner, Mr, Hugh,46,,,,1st,S,England,19947,35.10,0,0,yes,
Wright, Miss, Marion,26,,,,2nd,S,England,220844,13.10,0,0,yes,
Wright, Mr, George,62,,,,1st,S,Canada,113807,26.11,0,0,no,
Yasbeck, Mr, Antoni,27,,,,3rd,C,Lebanon,2659,14.09,1,0,no,
Yazbeck, Mrs, Selini,15,,,,3rd,C,Lebanon,2659,14.09,1,0,yes,
Young, Miss, Marie Grice,36,,,,1st,C,United States,17760,135.12,0,0,yes,
Yousseff (Abi Saab), Mr, Gerios,26,,,,3rd,C,Lebanon,2685,7.04,0,0,no,
Youssiff (Sam'aan), Mr, Gerios,45,,,,3rd,C,Lebanon,2628,7.04,0,0,no,
Yūsuf, Mrs, Kātrīn,23,,,,3rd,C,Lebanon,2668,22.07,0,2,yes,
Yvois, Miss, Henriette,24,,,,2nd,S,France,248747,13.00,0,0,no,
Zakarian, Mr, Mapriededer,22,,,,3rd,C,Turkey,2656,7.04,0,0,no,
Zakarian, Mr, Ortin,27,,,,3rd,C,Turkey,2670,7.04,0,0,no,
Zenni, Mr, Philip,25,,,,3rd,C,Lebanon,2620,7.04,0,0,yes,
Zimmermann, Mr, Leo,29,,,,3rd,S,Germany,315082,7.17,0,0,no,
Abbott, Mr, Ernest Owen,21,,,,victualling crew,S,England,NA,33.40,0,0,no,
Abrams, Mr, William Thomas,34,,,,engineering crew,S,England,NA,33.40,0,0,no,
Adams, Mr, Robert John,26,,,,engineering crew,S,England,NA,33.40,0,0,no,
Ahier, Mr, Percy Snowden,20,,,,victualling crew,S,Channel Islands,NA,33.40,0,0,no,
Akerman, Mr, Albert Edward,31,,,,victualling crew,S,England,NA,33.40,0,0,no,
Akerman, Mr, Joseph Francis,37,,,,victualling crew,S,England,NA,33.40,0,0,no,
Allaria, Sig, Battista Antonio,22,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Allen, Mr, Ernest Frederick,24,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Allen, Mr, Frederick,17,,,,victualling crew,S,England,NA,33.40,0,0,no,
Allen, Mr, George,26,,,,victualling crew,S,England,NA,33.40,0,0,no,
Allen, Mr, Henry,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
Allen, Mr, Robert Spencer,36,,,,victualling crew,S,England,NA,33.40,0,0,no,
Allsop, Mr, Alfred Samuel,36,,,,engineering crew,B,England,NA,33.40,0,0,no,
Allsop, Mr, Frank Richard,41,,,,victualling crew,B,England,NA,33.40,0,0,no,
Anderson, Mr, James,40,,,,deck crew,S,England,NA,33.40,0,0,yes,
Anderson, Mr, Walter Yuill,48,,,,victualling crew,S,England,NA,33.40,0,0,no,
Andrews, Mr, Charles Edward,19,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Archer, Mr, Ernest Edward,35,,,,deck crew,S,England,NA,33.40,0,0,yes,
Ashcroft, Mr, Austin Aloysius,26,,,,victualling crew,S,England,NA,33.40,0,0,no,
Ashe, Mr, Henry Wellesley,41,,,,victualling crew,S,Ireland,NA,33.40,0,0,no,
Aspeslagh, Mr, Georges,26,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Avery, Mr, James Albert,21,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Ayling, Mr, Edwin George,23,,,,victualling crew,S,England,NA,33.40,0,0,no,
Back, Mr, Charles Frederick,37,,,,victualling crew,B,England,NA,33.40,0,0,no,
Baggott, Mr, Allen Marden,28,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Bagley, Mr, Edward Henry,33,,,,victualling crew,S,England,NA,33.40,0,0,no,
Bailey, Mr, George Francis,36,,,,victualling crew,B,England,NA,33.40,0,0,no,
Bailey, Mr, George Frank,46,,,,engineering crew,S,Wales,NA,33.40,0,0,no,
Bailey, Mr, Henry Joseph,46,,,,deck crew,S,England,NA,33.40,0,0,yes,
Baines, Mr, Richard,24,,,,engineering crew,S,England,NA,33.40,0,0,no,
Ball, Mr, Percy,19,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Banfi, Sig, Ugo,24,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Bannon, Mr, John Joseph,34,,,,engineering crew,S,England,NA,33.40,0,0,no,
Barker, Mr, Albert Vale,19,,,,victualling crew,S,England,NA,33.40,0,0,no,
Barker, Mr, Ernest Thomas,41,,,,victualling crew,S,England,NA,33.40,0,0,no,
Barker, Mr, Reginald Lomond,42,,,,victualling crew,B,England,NA,33.40,0,0,no,
Barlow, Mr, Charles,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
Barlow, Mr, George,36,,,,victualling crew,S,England,NA,33.40,0,0,no,
Barnes, Mr, Charles,29,,,,engineering crew,S,England,NA,33.40,0,0,no,
Barnes, Mr, Frederick Charles,40,,,,victualling crew,S,England,NA,33.40,0,0,no,
Barnes, Mr, John,40,,,,engineering crew,S,England,NA,33.40,0,0,no,
Barratt, Mr, Arthur,16,,,,victualling crew,S,England,NA,33.40,0,0,no,
Barrett, Mr, Frederick,28,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Barrett, Mr, Frederick William,33,,,,engineering crew,S,England,NA,33.40,0,0,no,
Barringer, Mr, Arthur William,34,,,,victualling crew,B,England,NA,33.40,0,0,no,
Barrow, Mr, Charles Henry John Barrow,36,,,,victualling crew,S,England,NA,33.40,0,0,no,
Barrows, Mr, William,32,,,,victualling crew,S,England,NA,33.40,0,0,no,
Barton, Mr, Sidney John,26,,,,victualling crew,S,England,NA,33.40,0,0,no,
Basilico, Sig, Giovanni,27,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Baxter, Mr, Harry Ross,53,,,,victualling crew,S,England,NA,33.40,0,0,no,
Baxter, Mr, Thomas Ferguson,55,,,,victualling crew,S,Scotland,NA,33.40,0,0,no,
Bazzi, Sig, Narciso,33,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Beattie, Mr, Joseph,35,,,,engineering crew,B,Northern Ireland,NA,33.40,0,0,no,
Beauchamp, Mr, George William,24,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Bedford, Mr, William Barnett,31,,,,victualling crew,S,England,NA,33.40,0,0,no,
Beedem, Mr, George Arthur,35,,,,victualling crew,S,England,NA,33.40,0,0,no,
Beere, Mr, William,19,,,,victualling crew,S,England,NA,33.40,0,0,no,
Bell, Mr, Joseph,51,,,,engineering crew,B,England,NA,33.40,0,0,no,
Bendell, Mr, Frank,24,,,,engineering crew,S,England,NA,33.40,0,0,no,
Benham, Mr, Fred John,30,,,,victualling crew,S,England,NA,33.40,0,0,no,
Bennett, Mr, George Alfred,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
Bennett, Mrs, Mabel,33,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Benville, Mr, Edward,47,,,,engineering crew,S,England,NA,33.40,0,0,no,
Bernardi, Sig, Battista,22,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Bessant, Mr, Edward,31,,,,victualling crew,S,England,NA,33.40,0,0,no,
Bessant, Mr, William Edward Lowe,39,,,,engineering crew,S,England,NA,33.40,0,0,no,
Best, Mr, Edwin Alfred,40,,,,victualling crew,B,England,NA,33.40,0,0,no,
Beux, Mr, David,26,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Bevis, Mr, Joseph Henry,22,,,,engineering crew,S,England,NA,33.40,0,0,no,
Biddlecombe, Mr, Reginald Charles,31,,,,engineering crew,S,England,NA,33.40,0,0,no,
Bietrix, Mr, George Baptiste,28,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Biggs, Mr, Edward Charles,20,,,,engineering crew,S,England,NA,33.40,0,0,no,
Billows, Mr, James,20,,,,engineering crew,S,England,NA,33.40,0,0,no,
Binstead, Mr, Walter William,20,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Bishop, Mr, Walter Alexander,34,,,,victualling crew,B,England,NA,33.40,0,0,no,
Blackman, Mr, Albert Edward,23,,,,engineering crew,S,England,NA,33.40,0,0,no,
Black, Mr, Alexander,28,,,,engineering crew,S,England,NA,33.40,0,0,no,
Black, Mr, D,41,,,,engineering crew,S,England,NA,33.40,0,0,no,
Blake, Mr, Percival Albert,23,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Blake, Mr, Seaton,26,,,,engineering crew,B,England,NA,33.40,0,0,no,
Blake, Mr, Thomas Henry,37,,,,engineering crew,S,England,NA,33.40,0,0,no,
Blaney, Mr, James,32,,,,engineering crew,S,Northern Ireland,NA,33.40,0,0,no,
Blann, Mr, Eustace Horatius,22,,,,engineering crew,S,England,NA,33.40,0,0,no,
Bliss, Mrs, Emma,45,,,,victualling crew,S,Switzerland,NA,33.40,0,0,yes,
Blumet, Mr, Jean Baptiste,26,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Bochatay, Mr, Alexis Joseph,30,,,,victualling crew,S,England,NA,33.40,0,0,no,
Bochet, Mr, Pierre Giuseppe,43,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Bogie, Mr, Norman Leslie,59,,,,victualling crew,S,Scotland,NA,33.40,0,0,no,
Bolhuis, Mr, Hendrik,27,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Bond, Mr, William John,40,,,,victualling crew,B,England,NA,33.40,0,0,no,
Boothby, Mr, Walter Thomas,38,,,,victualling crew,S,England,NA,33.40,0,0,no,
Boston, Mr, William John,33,,,,victualling crew,B,England,NA,33.40,0,0,no,
Bott, Mr, William Thomas,46,,,,engineering crew,S,England,NA,33.40,0,0,no,
Boughton, Mr, Bernard John,24,,,,victualling crew,S,England,NA,33.40,0,0,no,
Bowker, Miss, Ruth Harwood,31,,,,restaurant staff,S,England,NA,33.40,0,0,yes,
Boxhall, Mr, Joseph Groves,28,,,,deck crew,B,England,NA,33.40,0,0,yes,
Boyd, Mr, John,37,,,,victualling crew,S,England,NA,33.40,0,0,no,
Boyes, Mr, John Henry,36,,,,victualling crew,B,England,NA,33.40,0,0,no,
Bradley, Mr, Patrick Joseph,39,,,,engineering crew,S,England,NA,33.40,0,0,no,
Bradley, Mr, T,29,,,,deck crew,S,England,NA,33.40,0,0,no,
Bradshaw, Mr, John Albert Perkin,43,,,,victualling crew,S,England,NA,33.40,0,0,no,
Brewer, Mr, Harry,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
Brewster, Mr, George Henry,52,,,,victualling crew,B,England,NA,33.40,0,0,no,
Briant, Mr, Albert,34,,,,engineering crew,S,England,NA,33.40,0,0,no,
Brice, Mr, Walter Thomas,43,,,,deck crew,S,England,NA,33.40,0,0,yes,
Bride, Mr, Harold Sydney,22,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Bright, Mr, Arthur John,42,,,,deck crew,B,England,NA,33.40,0,0,yes,
Bristow, Mr, Harry,38,,,,victualling crew,S,NA,NA,33.40,0,0,no,
Bristow, Mr, Robert Charles,31,,,,victualling crew,S,England,NA,33.40,0,0,no,
Brookman, Mr, John Cress,28,,,,victualling crew,S,England,NA,33.40,0,0,no,
Brooks, Mr, J,25,,,,engineering crew,S,England,NA,33.40,0,0,no,
Broome, Mr, Athol Frederick,31,,,,victualling crew,S,England,NA,33.40,0,0,no,
Broom, Mr, Herbert George,33,,,,victualling crew,B,England,NA,33.40,0,0,no,
Brown, Mr, Edward,34,,,,victualling crew,B,Wales,NA,33.40,0,0,yes,
Brown, Mr, John,28,,,,engineering crew,S,Wales,NA,33.40,0,0,no,
Brown, Mr, Joseph James,25,,,,engineering crew,S,England,NA,33.40,0,0,no,
Brown, Mr, Walter James,41,,,,victualling crew,B,England,NA,33.40,0,0,no,
Buckley, Mr, H,34,,,,victualling crew,S,England,NA,33.40,0,0,no,
Buley, Mr, Edward John,26,,,,deck crew,S,England,NA,33.40,0,0,yes,
Bulley, Mr, Henry Ashburnham,22,,,,victualling crew,S,England,NA,33.40,0,0,no,
Bull, Mr, Walter Edward,37,,,,victualling crew,S,England,NA,33.40,0,0,no,
Bunnell, Mr, Wilfred James,21,,,,victualling crew,B,England,NA,33.40,0,0,no,
Burgess, Mr, Charles,18,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Burke, Mr, Richard Edward,30,,,,victualling crew,B,England,NA,33.40,0,0,no,
Burke, Mr, William,31,,,,victualling crew,B,Ireland,NA,33.40,0,0,yes,
Burrage, Mr, Arthur Victor Edwards,20,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Burr, Mr, Ewart Sydenham,29,,,,victualling crew,S,England,NA,33.40,0,0,no,
Burroughs, Mr, Arthur Peckham,35,,,,engineering crew,S,England,NA,33.40,0,0,no,
Burton, Mr, Edward John,35,,,,engineering crew,S,England,NA,33.40,0,0,no,
Butterworth, Mr, John,23,,,,victualling crew,S,England,NA,33.40,0,0,no,
Butt, Mr, Robert Henry,22,,,,victualling crew,S,England,NA,33.40,0,0,no,
Butt, Mr, William John,31,,,,engineering crew,S,England,NA,33.40,0,0,no,
Byrne, Mr, James Edward,45,,,,victualling crew,S,England,NA,33.40,0,0,no,
Calderwood, Mr, Hugh,30,,,,engineering crew,B,Northern Ireland,NA,33.40,0,0,no,
Campbell, Mr, Donald S,25,,,,victualling crew,S,Australia,NA,33.40,0,0,no,
Canner, Mr, John,40,,,,engineering crew,S,England,NA,33.40,0,0,no,
Carney, Mr, William,31,,,,victualling crew,S,England,NA,33.40,0,0,no,
Carr, Mr, Richard Stephen,27,,,,engineering crew,S,England,NA,33.40,0,0,no,
Carter (Ball), Mr, James (W,46,,,,engineering crew,S,England,NA,33.40,0,0,no,
Cartwright, Mr, James Edward,33,,,,victualling crew,B,England,NA,33.40,0,0,no,
Casali, Sig, Giulio,32,,,,restaurant staff,S,Italy,NA,33.40,0,0,no,
Casey, Mr, Thomas,44,,,,engineering crew,S,England,NA,33.40,0,0,no,
Casswill, Mr, Charles,34,,,,victualling crew,S,England,NA,33.40,0,0,no,
Castleman, Mr, Edward,37,,,,engineering crew,S,England,NA,33.40,0,0,no,
Caton, Miss, Annie,33,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Caunt, Mr, William Ewart,28,,,,victualling crew,S,England,NA,33.40,0,0,no,
Cavell, Mr, George Henry,22,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Cave, Mr, Herbert,39,,,,victualling crew,B,England,NA,33.40,0,0,no,
Cecil, Mr, Charles Thomas,21,,,,victualling crew,S,England,NA,33.40,0,0,no,
Chaboisson, Mr, Adrien Finnin,25,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Chapman, Mr, Joseph Charles,32,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Charman, Mr, John James,25,,,,victualling crew,S,England,NA,33.40,0,0,no,
Cherrett, Mr, William Victor,25,,,,engineering crew,S,England,NA,33.40,0,0,no,
Cheverton, Mr, William Frederick,28,,,,victualling crew,B,England,NA,33.40,0,0,no,
Chisnall, Mr, George Alexander,37,,,,engineering crew,B,England,NA,33.40,0,0,no,
Chitty, Mr, Archibald George,29,,,,victualling crew,S,England,NA,33.40,0,0,no,
Chitty, Mr, George Henry,50,,,,victualling crew,S,England,NA,33.40,0,0,no,
Chorley, Mr, John Henry,25,,,,engineering crew,S,England,NA,33.40,0,0,no,
Christmas, Mr, Herbert Harry,34,,,,victualling crew,S,England,NA,33.40,0,0,no,
Clark, Mr, William,40,,,,engineering crew,S,Ireland,NA,33.40,0,0,yes,
Clench, Mr, Frederick Charles,33,,,,deck crew,S,England,NA,33.40,0,0,yes,
Clench, Mr, George James,31,,,,deck crew,S,England,NA,33.40,0,0,no,
Coe, Mr, Harry,22,,,,engineering crew,S,England,NA,33.40,0,0,no,
Coleman, Mr, Albert Edward,29,,,,victualling crew,S,England,NA,33.40,0,0,no,
Coleman, Mr, John,58,,,,engineering crew,B,Ireland,NA,33.40,0,0,no,
Colgan, Mr, E,33,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Collins, Mr, John,17,,,,victualling crew,S,Northern Ireland,NA,33.40,0,0,yes,
Collins, Mr, John,38,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Combes, Mr, George,34,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Conway, Mr, Percy Walter,25,,,,victualling crew,B,England,NA,33.40,0,0,no,
Cook, Mr, Gilbert William,32,,,,victualling crew,S,England,NA,33.40,0,0,no,
Coombs, Mr, Charles Augustus,45,,,,victualling crew,S,England,NA,33.40,0,0,no,
Cooper, Mr, Harry,26,,,,engineering crew,S,England,NA,33.40,0,0,no,
Cooper, Mr, James Edward,26,,,,engineering crew,S,England,NA,33.40,0,0,no,
Copperthwaite, Mr, Albert Harry,28,,,,engineering crew,S,England,NA,33.40,0,0,no,
Corben, Mr, Ernest Theodore,27,,,,victualling crew,S,England,NA,33.40,0,0,no,
Corcoran, Mr, Dennis,33,,,,engineering crew,S,England,NA,33.40,0,0,no,
Cornaire, Mr, Marcel Raymond André,19,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Cotton, Mr, Alfred,36,,,,engineering crew,S,England,NA,33.40,0,0,no,
Couch, Mr, Frank,28,,,,deck crew,S,England,NA,33.40,0,0,no,
Couch, Mr, Joseph Henry,49,,,,engineering crew,S,England,NA,33.40,0,0,no,
Couper, Mr, Robert Frederick William,30,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Coutin, Mr, Auguste Louis,28,,,,restaurant staff,S,France,NA,33.40,0,0,no,
Cox, Mr, William Denton,30,,,,victualling crew,S,England,NA,33.40,0,0,no,
Coy, Mr, Francis Ernest George,27,,,,engineering crew,B,England,NA,33.40,0,0,no,
Crabb, Mr, Henry James,23,,,,engineering crew,S,England,NA,33.40,0,0,no,
Crafter, Mr, Frederick Horace,20,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Crawford, Mr, Alfred George,43,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Creese, Mr, Henry Philip,45,,,,engineering crew,B,England,NA,33.40,0,0,no,
Crimmins, Mr, James,21,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Crispin, Mr, William,33,,,,victualling crew,S,England,NA,33.40,0,0,no,
Crisp, Mr, Albert Hector,39,,,,victualling crew,B,England,NA,33.40,0,0,no,
Crosbie, Mr, John Borthwick,45,,,,victualling crew,S,England,NA,33.40,0,0,no,
Cross, Mr, William Alfred,44,,,,engineering crew,S,England,NA,33.40,0,0,no,
Crovella, Sig, Luigi,17,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Crowe, Mr, George Frederick,30,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Crumplin, Mr, Charles George Chandler,35,,,,victualling crew,B,England,NA,33.40,0,0,no,
Cullen, Mr, Charles James,49,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Cunningham, Mr, Andrew Orr,38,,,,victualling crew,B,Scotland,NA,33.40,0,0,yes,
Cunningham, Mr, Bernard,35,,,,engineering crew,S,England,NA,33.40,0,0,no,
Curtis, Mr, Arthur,26,,,,engineering crew,S,England,NA,33.40,0,0,no,
Daniels, Mr, Sidney Edward,18,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Dashwood, Mr, William George,18,,,,victualling crew,S,England,NA,33.40,0,0,no,
Davies, Mr, Gordon Raleigh,32,,,,victualling crew,B,England,NA,33.40,0,0,no,
Davies, Mr, Robert J,26,,,,victualling crew,B,Wales,NA,33.40,0,0,no,
Davies, Mr, Thomas,33,,,,engineering crew,S,England,NA,33.40,0,0,no,
Davis, Mr, John,29,,,,victualling crew,B,England,NA,33.40,0,0,no,
Davis, Mr, Stephen James,39,,,,deck crew,S,England,NA,33.40,0,0,no,
Dawson, Mr, Joseph,23,,,,engineering crew,S,England,NA,33.40,0,0,no,
Dean, Mr, George H,19,,,,victualling crew,S,England,NA,33.40,0,0,no,
Debreucq, Mr, Maurice Emile Victor,18,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Deeble, Mr, Alfred Arnold,35,,,,victualling crew,B,England,NA,33.40,0,0,no,
De Marsico, Sig, Govanni,20,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Derrett, Mr, Arthur Henry,29,,,,victualling crew,B,England,NA,33.40,0,0,no,
Deslandes, Mr, Percival Stainer,38,,,,victualling crew,S,England,NA,33.40,0,0,no,
Desvernine, Mr, Louis Gabriel,20,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Diaper, Mr, John Joseph,27,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Dickson, Mr, William,37,,,,engineering crew,S,England,NA,33.40,0,0,no,
Dilley, Mr, John,30,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Dillon, Mr, Thomas Patrick,34,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Dinenage, Mr, James Richard,49,,,,victualling crew,S,England,NA,33.40,0,0,no,
Dodd, Mr, Edward Charles,39,,,,engineering crew,B,England,NA,33.40,0,0,no,
Dodd, Mr, George Charles,44,,,,victualling crew,B,England,NA,33.40,0,0,no,
